window_id,window_start_time,window_end_time,node_id,src_ip,dst_ip,src_port,dst_port,total_packets,total_bytes,packet_rate,data_rate,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,min_interarrival_time,max_interarrival_time,connection_duration,packet_loss_rate,duplicate_packet_count,out_of_order_packet_count,sequence_number_gap,reconnection_count,crc_failure_count,crc_failure_rate,invalid_packet_count,invalid_packet_rate,burst_intensity,mean_sequence_increment,std_sequence_increment,AttackLabel
45,2026-08-27 14:12:17.878329,2026-08-27 14:12:19.887440,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.98186,501.714398,126,0.0,126,126,0.25407,0.160218,0.022826,0.498704,110.33266,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
46,2026-08-27 14:12:19.893282,2026-08-27 14:12:21.904222,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.48096,438.600941,126,0.0,126,126,0.343301,0.11958,0.18578,0.531631,112.349443,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
47,2026-08-27 14:12:22.438481,2026-08-27 14:12:24.477769,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.942203,370.717615,126,0.0,126,126,0.432506,0.148674,0.183134,0.598072,114.92299,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
48,2026-08-27 14:12:24.732331,2026-08-27 14:12:26.748024,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.472752,437.566748,126,0.0,126,126,0.304001,0.161303,0.084848,0.503933,117.193244,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
49,2026-08-27 14:12:26.757455,2026-08-27 14:12:28.763377,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.988191,502.512042,126,0.0,126,126,0.268908,0.149825,0.115195,0.511224,119.208598,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
50,2026-08-27 14:12:29.046991,2026-08-27 14:12:31.084393,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.944926,371.060721,126,0.0,126,126,0.320538,0.117333,0.212977,0.528134,121.529614,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
51,2026-08-27 14:12:31.165647,2026-08-27 14:12:33.202573,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.43655,433.005262,126,0.0,126,126,0.346904,0.178615,0.028446,0.567028,123.647794,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
52,2026-08-27 14:12:33.301902,2026-08-27 14:12:35.322911,1,10.154.10.17,0.0.0.0,55728,9000,5,630,2.474011,311.725374,126,0.0,126,126,0.337233,0.093826,0.204806,0.450658,125.768132,0.0,0,1,0,0,0,0.0,0,0.0,4.0,1,0.0,DelayExperiment
53,2026-08-27 14:12:35.359825,2026-08-27 14:12:37.390114,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.432866,558.541126,126,0.0,126,126,0.2755,0.160811,0.037599,0.576565,127.835335,0.0,0,2,0,0,0,0.0,0,0.0,4.444444,1,0.0,DelayExperiment
54,2026-08-27 14:12:37.501835,2026-08-27 14:12:39.507629,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.489889,439.725998,126,0.0,126,126,0.271873,0.168457,0.136562,0.5517,129.95285,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
55,2026-08-27 14:12:39.562716,2026-08-27 14:12:41.587020,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.457979,435.705328,126,0.0,126,126,0.326177,0.144634,0.05997,0.46269,132.032241,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
56,2026-08-27 14:12:41.989168,2026-08-27 14:12:44.009376,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.46499,436.588785,126,0.0,126,126,0.336242,0.13399,0.164529,0.540059,134.454597,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
57,2026-08-27 14:12:44.192647,2026-08-27 14:12:46.228122,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.439,433.314037,126,0.0,126,126,0.298856,0.212409,0.017684,0.566563,136.673343,0.0,0,1,0,0,0,0.0,0,0.0,5.714286,1,0.0,DelayExperiment
58,2026-08-27 14:12:46.466958,2026-08-27 14:12:48.497109,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.940593,496.514701,126,0.0,126,126,0.317637,0.193126,0.106561,0.59769,138.94233,0.0,0,1,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
59,2026-08-27 14:12:48.838438,2026-08-27 14:12:50.869402,1,127.0.0.1,0.0.0.0,51463,9000,9,1134,4.431393,558.355502,126,0.0,126,126,0.254093,0.116193,0.12989,0.409383,141.314622,0.0,0,1,0,0,0,0.0,0,0.0,2.222222,1,0.0,DelayExperiment
60,2026-08-27 14:12:51.051814,2026-08-27 14:12:53.092840,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.429648,432.135628,126,0.0,126,126,0.292198,0.135724,0.074445,0.485822,143.538061,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
61,2026-08-27 14:12:53.173733,2026-08-27 14:12:55.216770,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.915739,493.38315,126,0.0,126,126,0.256041,0.187365,0.048774,0.593161,145.66199,0.0,0,1,0,0,0,0.0,0,0.0,5.0,1,0.0,DelayExperiment
62,2026-08-27 14:12:55.270107,2026-08-27 14:12:57.291820,1,10.154.10.17,0.0.0.0,55728,9000,7,882,3.46241,436.263699,126,0.0,126,126,0.351712,0.148088,0.114873,0.568909,147.737041,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
63,2026-08-27 14:12:57.857419,2026-08-27 14:12:59.872138,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.978083,375.238475,126,0.0,126,126,0.405621,0.184702,0.165845,0.578992,150.317359,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
64,2026-08-27 14:12:59.916440,2026-08-27 14:13:01.945670,1,127.0.0.1,0.0.0.0,51463,9000,6,756,2.956786,372.554998,126,0.0,126,126,0.332775,0.105368,0.196361,0.432599,152.390891,0.0,0,1,0,0,0,0.0,0,0.0,3.333333,1,0.0,DelayExperiment
65,2026-08-27 14:13:02.192070,2026-08-27 14:13:04.219949,1,10.154.10.17,0.0.0.0,55728,9000,9,1134,4.438134,559.204897,126,0.0,126,126,0.270396,0.167354,0.007339,0.529556,154.665169,0.0,0,1,0,0,0,0.0,0,0.0,4.444444,1,0.0,DelayExperiment
66,2026-08-27 14:13:04.489755,2026-08-27 14:13:06.495614,1,127.0.0.1,0.0.0.0,51463,9000,7,882,3.489776,439.711782,126,0.0,126,126,0.288492,0.103182,0.18093,0.483687,156.940835,0.0,0,1,0,0,0,0.0,0,0.0,2.857143,1,0.0,DelayExperiment
67,2026-08-27 14:13:06.648829,2026-08-27 14:13:08.666131,1,127.0.0.1,0.0.0.0,51463,9000,5,630,2.478557,312.298154,126,0.0,126,126,0.445427,0.064721,0.353179,0.523118,159.111352,0.0,0,0,0,0,0,0.0,0,0.0,4.0,1,0.0,DelayExperiment
68,2026-08-27 14:13:08.757445,2026-08-27 14:13:10.795858,1,127.0.0.1,0.0.0.0,51463,9000,8,1008,3.924621,494.502271,126,0.0,126,126,0.279736,0.174992,0.104971,0.559487,161.241079,0.0,0,0,0,0,0,0.0,0,0.0,2.5,1,0.0,DelayExperiment
